,date,agenda,speechnumber,speaker,party,party.facts.id,chair,terms,parliament,iso3country,speech_id,sentence_nr,sentences,vader_neg,vader_neu,vader_pos,vader_compound,txtblob_polarity,txtblob_subjectivity,flair,speech_id.1,ners,entities,ORG,NORP,GPE,PERSON,PM,BJ,TM,BJ_PM,TM_PM,month_year,TM_BJ_01
64,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],38,Jeremy Hunt,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000038,1,"Over the summer I visited seven EU countries and had substantive bilateral talks with 18 EU Foreign Ministers, and to all of them I said the same thing: if there is not a deal on our exit from the EU, Britain will find a way to survive and prosper, but it would be a big mistake for the continent of Europe, because at a time of great international upheaval, countries that share the same values should stand together.",0.037,0.818,0.144,0.872,0.1125,0.204166666666667,-0.9319,20180904000038,"['DATE', 'CARDINAL', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'GPE', 'LOC']","['the summer', 'seven', 'EU', '18', 'EU', 'EU', 'Britain', 'Europe']",True,False,True,False,0,0,0,0,0,2018-09,
65,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],40,Jeremy Hunt,Con,1567,False,45,UK-HouseOfCommons,GBR,20180904000040,1,The facilitated customs arrangement is one of the issues being negotiated.,0.0,1.0,0.0,0.0,0.0,0.0,-0.9824,20180904000040,[],[],False,False,False,False,0,0,0,0,0,2018-09,
66,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],40,Jeremy Hunt,Con,1567,False,45,UK-HouseOfCommons,GBR,20180904000040,2,"Many discussions are happening between my colleague the Secretary of State for Exiting the European Union and Michel Barnier, and we are starting to make progress, but there is a long way to go.",0.0,0.944,0.056,0.2263,0.1125,0.25,-0.6419,20180904000040,['PERSON'],['Michel Barnier'],False,False,False,True,0,0,0,0,0,2018-09,
67,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],42,Jeremy Hunt,Con,1567,False,124,UK-HouseOfCommons,GBR,20180904000042,1,"That is something I can talk about a little bit, because of my last role as Health Secretary.",0.0,1.0,0.0,0.0,-0.09375,0.283333333333333,0.9899,20180904000042,['ORG'],['Health'],True,False,False,False,0,0,0,0,0,2018-09,
68,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],42,Jeremy Hunt,Con,1567,False,124,UK-HouseOfCommons,GBR,20180904000042,2,"We have made it clear to the EU that we are very happy to continue with the European health insurance card scheme, which allows British citizens to access healthcare free of charge anywhere in the EU and the same for EU citizens coming to Britain, but obviously there has to be agreement with the EU to do that, and we are waiting to see whether that is the outcome.",0.0,0.858,0.142,0.8673,0.214285714285714,0.401190476190476,-0.6413,20180904000042,"['ORG', 'NORP', 'NORP', 'ORG', 'ORG', 'GPE', 'ORG']","['EU', 'European', 'British', 'EU', 'EU', 'Britain', 'EU']",True,True,True,False,0,0,0,0,0,2018-09,
69,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],42,Jeremy Hunt,Con,1567,False,124,UK-HouseOfCommons,GBR,20180904000042,3,"On EU citizens living in the UK, we have made it clear that we want them to stay here-they make an important contribution to our economy and national life-with broadly the same rights as they currently have.",0.0,0.856,0.144,0.5719,0.1125,0.444166666666667,0.9978,20180904000042,"['ORG', 'GPE']","['EU', 'UK']",True,False,True,False,0,0,0,0,0,2018-09,
70,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],43,Tom Tugendhat,Con,1567,False,168,UK-HouseOfCommons,GBR,20180904000043,1,"It is nice to see you after the summer, Mr Speaker.",0.0,0.781,0.219,0.4215,0.6,1.0,0.9908,20180904000043,[],[],False,False,False,False,0,0,0,0,0,2018-09,
71,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],43,Tom Tugendhat,Con,1567,False,168,UK-HouseOfCommons,GBR,20180904000043,2,I welcome my right Friend to his new position.,0.0,0.492,0.508,0.7351,0.407359307359307,0.63008658008658,0.99,20180904000043,[],[],False,False,False,False,0,0,0,0,0,2018-09,
72,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],43,Tom Tugendhat,Con,1567,False,168,UK-HouseOfCommons,GBR,20180904000043,3,The Foreign Affairs Committee looks forward to working with him to deliver a policy overseas that delivers for British people wherever they find themselves and in whatever difficulty they may be.,0.076,0.924,0.0,-0.34,-0.0625,0.0625,0.991,20180904000043,"['ORG', 'NORP']","['The Foreign Affairs Committee', 'British']",True,True,False,False,0,0,0,0,0,2018-09,
73,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],43,Tom Tugendhat,Con,1567,False,168,UK-HouseOfCommons,GBR,20180904000043,4,"On the EU and Europe, I want to ask my right Friend about the defence of Europe.",0.0,0.688,0.312,0.5994,0.285714285714286,0.535714285714286,0.9138,20180904000043,"['ORG', 'LOC', 'LOC']","['EU', 'Europe', 'Europe']",True,False,False,False,0,0,0,0,0,2018-09,
74,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],43,Tom Tugendhat,Con,1567,False,168,UK-HouseOfCommons,GBR,20180904000043,5,"With an expansionist and aggressive country to the east corrupting and using its influence in various of our European allies, does he agree that standing up for NATO is just as important as standing up for co-operation with our EU partner states, and does he not also agree, therefore, that tying in the United States is important and that, for example, naming the new NATO headquarters after Senator McCain, a man who did so much for European defence and trans-Atlantic partnership, would be a strong symbol on both sides of the Atlantic that we are in this together?",0.015,0.833,0.152,0.91,0.196212121212121,0.485984848484849,-0.8051,20180904000043,"['NORP', 'ORG', 'ORG', 'GPE', 'ORG', 'PERSON', 'NORP', 'ORG', 'LOC']","['European', 'NATO', 'EU', 'the United States', 'NATO', 'McCain', 'European', 'trans-Atlantic', 'Atlantic']",True,True,True,True,0,0,0,0,0,2018-09,
75,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],44,Jeremy Hunt,Con,1567,False,82,UK-HouseOfCommons,GBR,20180904000044,1,I very much look forward to working with my Friend in his role as the Chair of the Foreign Affairs Committee.,0.0,0.856,0.144,0.4939,0.0675,0.1925,0.983,20180904000044,['ORG'],['the Foreign Affairs Committee'],True,False,False,False,0,0,0,0,0,2018-09,
76,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],44,Jeremy Hunt,Con,1567,False,82,UK-HouseOfCommons,GBR,20180904000044,2,"I have great sympathy for what he says about Senator John McCain, who was a great statesman and friend of this country.",0.0,0.535,0.465,0.9313,0.8,0.75,-0.9095,20180904000044,['PERSON'],['John McCain'],False,False,False,True,0,0,0,0,0,2018-09,
77,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],44,Jeremy Hunt,Con,1567,False,82,UK-HouseOfCommons,GBR,20180904000044,3,"He is absolutely right, too, that we have an opportunistic foe testing our defences at every opportunity, and we are far more likely to be successful if we stand together with our allies across Europe and the Atlantic.",0.116,0.737,0.147,0.5267,0.327142857142857,0.797142857142857,0.9983,20180904000044,"['LOC', 'LOC']","['Europe', 'Atlantic']",False,False,False,False,0,0,0,0,0,2018-09,
78,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],45,Greg Hands,Con,1567,False,66,UK-HouseOfCommons,GBR,20180904000045,1,"One of my right Friend's first visits was to see his German opposite number, Heiko Maas, in Berlin.",0.0,0.929,0.071,0.0772,0.133928571428571,0.217261904761905,0.9976,20180904000045,"['CARDINAL', 'PERSON', 'ORDINAL', 'NORP', 'PERSON', 'GPE']","['One', 'Friend', 'first', 'German', 'Heiko Maas', 'Berlin']",False,True,True,True,0,0,0,0,0,2018-09,
79,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],45,Greg Hands,Con,1567,False,66,UK-HouseOfCommons,GBR,20180904000045,2,"Could he tell us a little bit about the discussions he had with him about Russia, and specifically about sanctions?",0.0,1.0,0.0,0.0,-0.1875,0.5,-0.5429,20180904000045,['GPE'],['Russia'],False,False,True,False,0,0,0,0,0,2018-09,
80,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],45,Greg Hands,Con,1567,False,66,UK-HouseOfCommons,GBR,20180904000045,3,"Given that 40% of the western trade affected by those sanctions is with Germany, it is important that Germany remain resolute in pursuing economic sanctions against Russia.",0.054,0.814,0.132,0.3182,0.2,0.4,0.9945,20180904000045,"['PERCENT', 'GPE', 'GPE', 'GPE']","['40%', 'Germany', 'Germany', 'Russia']",False,False,True,False,0,0,0,0,0,2018-09,
81,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],46,Jeremy Hunt,Con,1567,False,100,UK-HouseOfCommons,GBR,20180904000046,1,"I heard many compliments when I went to Germany about my right Friend's diplomacy with and links to Germany, and we had very good discussions with Heiko Maas on the issue of sanctions.",0.0,0.831,0.169,0.7089,0.565238095238095,0.605238095238095,0.9833,20180904000046,"['GPE', 'PERSON', 'GPE', 'PERSON']","['Germany', 'Friend', 'Germany', 'Heiko Maas']",False,False,True,True,0,0,0,0,0,2018-09,
82,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],46,Jeremy Hunt,Con,1567,False,100,UK-HouseOfCommons,GBR,20180904000046,2,"That is going to become more important in the months ahead, because the United States has said it will introduce sanctions as a result of the Salisbury attacks and is very clear that it would not be appropriate for Europe not to respond in kind, given that the attack happened on European soil.",0.095,0.728,0.177,0.6353,0.355,0.566388888888889,0.5483,20180904000046,"['DATE', 'GPE', 'GPE', 'LOC', 'NORP']","['the months ahead', 'the United States', 'Salisbury', 'Europe', 'European']",False,True,True,False,0,0,0,0,0,2018-09,
83,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],46,Jeremy Hunt,Con,1567,False,100,UK-HouseOfCommons,GBR,20180904000046,3,That is an area where we hope to make common cause with Germany.,0.0,0.805,0.195,0.4404,-0.3,0.5,-0.758,20180904000046,['GPE'],['Germany'],False,False,True,False,0,0,0,0,0,2018-09,
84,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],48,Jeremy Hunt,Con,1567,False,24,UK-HouseOfCommons,GBR,20180904000048,1,"What we want is no physical infrastructure, because we want to defend the Good Friday agreement, and that is what our current proposals do.",0.074,0.635,0.291,0.6705,0.233333333333333,0.380952380952381,-0.8657,20180904000048,['DATE'],['Friday'],False,False,False,False,0,0,0,0,0,2018-09,
85,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],49,Jeremy Lefroy,Con,1567,False,76,UK-HouseOfCommons,GBR,20180904000049,1,I welcome the Foreign Secretary to his post.,0.0,0.667,0.333,0.4588,0.3375,0.5125,0.9726,20180904000049,[],[],False,False,False,False,0,0,0,0,0,2018-09,
86,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],49,Jeremy Lefroy,Con,1567,False,76,UK-HouseOfCommons,GBR,20180904000049,2,"Given the greater importance of bilateral relations after the United Kingdom has left the European Union, what steps is he taking to increase British diplomatic representation, not only in the 27 other EU countries and the four states in the European economic area, but in the countries in which we are currently represented largely through an EU office, and in which we do not have our own mission?",0.0,0.901,0.099,0.6187,0.126298701298701,0.35487012987013,0.9753,20180904000049,"['GPE', 'ORG', 'NORP', 'CARDINAL', 'ORG', 'CARDINAL', 'NORP', 'ORG']","['the United Kingdom', 'the European Union', 'British', '27', 'EU', 'four', 'European', 'EU']",True,True,True,False,0,0,0,0,0,2018-09,
87,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],50,Jeremy Hunt,Con,1567,False,85,UK-HouseOfCommons,GBR,20180904000050,1,My predecessor has already increased the budget for our representation throughout the European Union as a response to Brexit and the need to raise our game when it comes to diplomacy inside the EU.,0.0,0.938,0.062,0.2732,-0.2,0.2,0.9909,20180904000050,"['ORG', 'PERSON', 'ORG']","['the European Union', 'Brexit', 'EU']",True,False,False,True,0,0,0,0,0,2018-09,
88,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],50,Jeremy Hunt,Con,1567,False,85,UK-HouseOfCommons,GBR,20180904000050,2,"When it comes to diplomacy outside the EU, I hope that it will sometimes be possible for the co-operative arrangements that we have now to continue-because I think that that works to the benefit of both sides-but we shall have to see whether the other countries are still up for that.",0.0,0.888,0.112,0.7096,-0.0416666666666666,0.475,0.8293,20180904000050,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
89,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],52,Jeremy Hunt,Con,1567,False,75,UK-HouseOfCommons,GBR,20180904000052,1,I welcome the Gentleman as one of my shadows.,0.0,0.7,0.3,0.4588,0.8,0.9,0.9908,20180904000052,[],[],False,False,False,False,0,0,0,0,0,2018-09,
90,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],52,Jeremy Hunt,Con,1567,False,75,UK-HouseOfCommons,GBR,20180904000052,2,"Our objective is a friendly, smooth Brexit, which is why we have made the proposals that we have made.",0.0,0.842,0.158,0.4939,0.258333333333333,0.366666666666667,0.8273,20180904000052,['PERSON'],['Brexit'],False,False,False,True,0,0,0,0,0,2018-09,
91,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],52,Jeremy Hunt,Con,1567,False,75,UK-HouseOfCommons,GBR,20180904000052,3,We think that a messy divorce is in no one's interests.,0.343,0.511,0.146,-0.4019,-0.2,0.4,-0.9988,20180904000052,[],[],False,False,False,False,0,0,0,0,0,2018-09,
92,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],52,Jeremy Hunt,Con,1567,False,75,UK-HouseOfCommons,GBR,20180904000052,4,"However, the Gentleman will understand that this Government would never sign up to proposals that were not consistent with the spirit and letter of the referendum decision, and we must honour that as well.",0.0,0.805,0.195,0.7579,-0.125,0.25,-0.9979,20180904000052,[],[],False,False,False,False,0,0,0,0,0,2018-09,
93,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],54,Jeremy Hunt,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000054,1,I think that a no deal scenario would inevitably have an impact on the friendship that we currently have with European nations.,0.095,0.779,0.126,0.1779,0.0,0.466666666666667,-0.8047,20180904000054,['NORP'],['European'],False,True,False,False,0,0,0,0,0,2018-09,
94,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],54,Jeremy Hunt,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000054,2,That is why I think that all sides should think carefully before proceeding.,0.0,0.88,0.12,0.128,-0.1,1.0,0.789,20180904000054,[],[],False,False,False,False,0,0,0,0,0,2018-09,
95,2018-09-04,Leaving the EU: Co-operation [Oral Answers to Questions > Foreign and Commonwealth Office],54,Jeremy Hunt,Con,1567,False,78,UK-HouseOfCommons,GBR,20180904000054,3,"I would say that this country is proud and strong and we would find a way in which to prosper and succeed whatever the outcome of these talks, but that, given the threats that we face, it would be better to stand together.",0.074,0.722,0.204,0.6652,0.577777777777778,0.744444444444445,-0.9688,20180904000054,[],[],False,False,False,False,0,0,0,0,0,2018-09,
